title,tokens,tokens_text,num_tokens,category,location,price_numeric
Land for Sale - Rs 19 Lakh Per Aana,"['land', 'sale', 'r', '19', 'lakh', 'per', 'aana']",land sale r 19 lakh per aana,7,Land,"Dhapakhel 24 Lalitpur Metropolis, Lalitpur",30227903.579254933
Land for Sale - Rs 3 Crore,"['land', 'sale', 'r', 'crore']",land sale r crore,4,Land,"Shital Height 9 Mahalaxmi, Lalitpur",30000000.0
Land for Sale - Rs 3 Crore 65 Lakh,"['land', 'sale', 'r', 'crore', '65', 'lakh']",land sale r crore 65 lakh,6,Land,"Bhaisepati 12 Lalitpur Metropolis, Lalitpur",36500000.0
Land for Sale - Rs 5 Crore,"['land', 'sale', 'r', 'crore']",land sale r crore,4,Land,"Swayambhu 11 Kathmandu Metropolis, Kathmandu",50000000.0
Land for Sale - Rs 3 Crore 90 Lakh,"['land', 'sale', 'r', 'crore', '90', 'lakh']",land sale r crore 90 lakh,6,Land,"Shital height 5 Mahalaxmi, Lalitpur",39000000.0
Land for Sale - Rs 1 Crore 15 Lakh,"['land', 'sale', 'r', 'crore', '15', 'lakh']",land sale r crore 15 lakh,6,Land,"GAURIGANJ-8 8 Bharatpur, Chitwan",11500000.0
Land for Sale - Rs 4 Crore 10 Lakh,"['land', 'sale', 'r', 'crore', '10', 'lakh']",land sale r crore 10 lakh,6,Land,"Bhaisepati 12 Lalitpur Metropolis, Lalitpur",41000000.0
Land for Sale - Rs 36 Lakh Per Aana,"['land', 'sale', 'r', '36', 'lakh', 'per', 'aana']",land sale r 36 lakh per aana,7,Land,"Balkot 8 Bhaktapur, Bhaktapur",18000000.0
Land for Sale - Rs 50 Lakh Per Aana,"['land', 'sale', 'r', '50', 'lakh', 'per', 'aana']",land sale r 50 lakh per aana,7,Land,"Kaushaltar 12 Bhaktapur, Bhaktapur",25000000.0
Land for Sale - Rs 45 Lakh Per Aana,"['land', 'sale', 'r', '45', 'lakh', 'per', 'aana']",land sale r 45 lakh per aana,7,Land,"Thimi Chowk 11 Madhyapur Thimi, Bhaktapur",22500000.0
Land for Sale - Rs 55 Lakh Per Aana,"['land', 'sale', 'r', '55', 'lakh', 'per', 'aana']",land sale r 55 lakh per aana,7,Land,"Dibyeshwori 7 Bhaktapur, Bhaktapur",18562439.737034332
House for Sale - Rs 4 Crore 50 Lakh,"['house', 'sale', 'r', 'crore', '50', 'lakh']",house sale r crore 50 lakh,6,House,"Baneshwor  Kathmandu Metropolis, Kathmandu",45000000.0
Land for Sale - Rs 30 Lakh Per Kathha,"['land', 'sale', 'r', '30', 'lakh', 'per', 'kathha']",land sale r 30 lakh per kathha,7,Land,"Rajmandir, Pithauli 12 Kawasoti, Nawalpur",3000000.0
Land for Sale - Rs 55 Lakh Per Aana,"['land', 'sale', 'r', '55', 'lakh', 'per', 'aana']",land sale r 55 lakh per aana,7,Land,"Dibyeshwori 8 Bhaktapur, Bhaktapur",55000000.0
Land for Sale - Rs 67 Lakh Per Aana,"['land', 'sale', 'r', '67', 'lakh', 'per', 'aana']",land sale r 67 lakh per aana,7,Land,"Pepsicola 7 Kathmandu Metropolis, Kathmandu",33500000.0
Land for Sale - Rs 1 Crore 80 Lakh,"['land', 'sale', 'r', 'crore', '80', 'lakh']",land sale r crore 80 lakh,6,Land,"Imadol 12 Mahalaxmi, Lalitpur",18000000.0
Land for Sale - Rs 36 Lakh Per Aana,"['land', 'sale', 'r', '36', 'lakh', 'per', 'aana']",land sale r 36 lakh per aana,7,Land,"Changathali 11 Lalitpur Metropolis, Lalitpur",10800000.0
Land for Sale - Rs 38 Lakh Per Aana,"['land', 'sale', 'r', '38', 'lakh', 'per', 'aana']",land sale r 38 lakh per aana,7,Land,"Harisiddhi 11 Mahalaxmi, Lalitpur",12824958.363769174
Land for Sale - Rs 3 Crore 70 Lakh,"['land', 'sale', 'r', 'crore', '70', 'lakh']",land sale r crore 70 lakh,6,Land,"Manamaiju 09 Tarakeshor, Kathmandu",37000000.0
Land for Sale - Rs 70 Lakh Per Aana,"['land', 'sale', 'r', '70', 'lakh', 'per', 'aana']",land sale r 70 lakh per aana,7,Land,"Balaju 16 Kathmandu Metropolis, Kathmandu",35000000.0
Land for Sale - Rs 2 Crore 85 Lakh,"['land', 'sale', 'r', 'crore', '85', 'lakh']",land sale r crore 85 lakh,6,Land,"Jorpati  Kathmandu Metropolis, Kathmandu",28500000.0
Land for Sale - Rs 24 Lakh Per Kathha,"['land', 'sale', 'r', '24', 'lakh', 'per', 'kathha']",land sale r 24 lakh per kathha,7,Land,"Bharatpur 23 Jagatpur, Chitwan",2400000.0
House for Sale - Rs 4 Crore 75 Lakh,"['house', 'sale', 'r', 'crore', '75', 'lakh']",house sale r crore 75 lakh,6,House,"Nakhipot  Lalitpur Metropolis, Lalitpur",47500000.0
Land for Sale - Rs 3 Crore 90 Lakh,"['land', 'sale', 'r', 'crore', '90', 'lakh']",land sale r crore 90 lakh,6,Land,"Nakhipot  Lalitpur Metropolis, Lalitpur",39000000.0
Land for Sale - Rs 42 Lakh Per Aana,"['land', 'sale', 'r', '42', 'lakh', 'per', 'aana']",land sale r 42 lakh per aana,7,Land,"Tikathali   Mahalaxmi, Lalitpur",13649969.320672022
Land for Sale - Rs 37 Lakh Per Aana,"['land', 'sale', 'r', '37', 'lakh', 'per', 'aana']",land sale r 37 lakh per aana,7,Land,"Tikathali  Mahalaxmi, Lalitpur",18500000.0
Land for Sale - Rs 4 Crore,"['land', 'sale', 'r', 'crore']",land sale r crore,4,Land,"Nilopul  Kathmandu Metropolis, Kathmandu",40000000.0
Land for Sale - Rs 3 Crore 50 Lakh,"['land', 'sale', 'r', 'crore', '50', 'lakh']",land sale r crore 50 lakh,6,Land,"chovar Chargare  Kirtipur, Kathmandu",35000000.0
Land for Rent - Rs 36 Lakh Per Aana,"['land', 'rent', 'r', '36', 'lakh', 'per', 'aana']",land rent r 36 lakh per aana,7,Land,"Tikathali   Mahalaxmi, Lalitpur",13499921.110299489
Land for Sale - Rs 2 Crore 60 Lakh,"['land', 'sale', 'r', 'crore', '60', 'lakh']",land sale r crore 60 lakh,6,Land,"Sanagaun  Mahalaxmi, Lalitpur",26000000.0
House for Sale - Rs 3 Crore 85 Lakh,"['house', 'sale', 'r', 'crore', '85', 'lakh']",house sale r crore 85 lakh,6,House,"Imadol  Mahalaxmi, Lalitpur",38500000.0
Land for Sale - Rs 3 Crore 35 Lakh,"['land', 'sale', 'r', 'crore', '35', 'lakh']",land sale r crore 35 lakh,6,Land,"Sanagaun  Mahalaxmi, Lalitpur",33500000.0
Land for Sale - Rs 55 Lakh Per Aana,"['land', 'sale', 'r', '55', 'lakh', 'per', 'aana']",land sale r 55 lakh per aana,7,Land,"deuba chowk   Budhanilkantha, Kathmandu",55000000.0
Land for Sale - Rs 36 Lakh Per Aana,"['land', 'sale', 'r', '36', 'lakh', 'per', 'aana']",land sale r 36 lakh per aana,7,Land,"Balkot  Bhaktapur, Bhaktapur",18000000.0
Land for Sale - Rs 36 Lakh Per Aana,"['land', 'sale', 'r', '36', 'lakh', 'per', 'aana']",land sale r 36 lakh per aana,7,Land,"Balkot  Bhaktapur, Bhaktapur",14400000.0
Land for Sale - Rs 35 Lakh Per Aana,"['land', 'sale', 'r', '35', 'lakh', 'per', 'aana']",land sale r 35 lakh per aana,7,Land,"Lubhu  Mahalaxmi, Lalitpur",21000000.0
Land for Sale - Rs 35 Lakh Per Aana,"['land', 'sale', 'r', '35', 'lakh', 'per', 'aana']",land sale r 35 lakh per aana,7,Land,"Sanagaun  Mahalaxmi, Lalitpur",25374974.433893353
Land for Sale - Rs 3 Crore 50 Lakh,"['land', 'sale', 'r', 'crore', '50', 'lakh']",land sale r crore 50 lakh,6,Land,"Bhaisepati  Mahalaxmi, Lalitpur",35000000.0
Land for Sale - Rs 1 Lakh 50 Thousand Per Aana,"['land', 'sale', 'r', 'lakh', '50', 'thousand', 'per', 'aana']",land sale r lakh 50 thousand per aana,8,Land,"Patap 2 Shankharapur, Kathmandu",4772826.880934989
House for Sale - Rs 8 Crore 50 Lakh,"['house', 'sale', 'r', 'crore', '50', 'lakh']",house sale r crore 50 lakh,6,House,"Balkot   Suryabinayak, Bhaktapur",85000000.0
Land for Sale - Rs 17 Lakh Per Aana,"['land', 'sale', 'r', '17', 'lakh', 'per', 'aana']",land sale r 17 lakh per aana,7,Land,"Bhaktapur  7 Bhaktapur, Bhaktapur",11900000.0
Land for Sale - Rs 23 Lakh 25 Thousand Per Aana,"['land', 'sale', 'r', '23', 'lakh', '25', 'thousand', 'per', 'aana']",land sale r 23 lakh 25 thousand per aana,9,Land,"Duwakot 2 Changunarayan, Bhaktapur",9300000.0
Land for Sale - Rs 4 Crore 10 Lakh,"['land', 'sale', 'r', 'crore', '10', 'lakh']",land sale r crore 10 lakh,6,Land,"Bhaisepati 11 Lalitpur Metropolis, Lalitpur",41000000.0
Land for Sale - Rs 5 Crore 75 Lakh,"['land', 'sale', 'r', 'crore', '75', 'lakh']",land sale r crore 75 lakh,6,Land,"Bhaisepati 11 Lalitpur Metropolis, Lalitpur",57500000.0
Land for Sale - Rs 25 Lakh Per Aana,"['land', 'sale', 'r', '25', 'lakh', 'per', 'aana']",land sale r 25 lakh per aana,7,Land,"Bandeli height 02 Budhanilkantha, Kathmandu",13750036.523009498
Land for Sale - Rs 42 Lakh Per Aana,"['land', 'sale', 'r', '42', 'lakh', 'per', 'aana']",land sale r 42 lakh per aana,7,Land,"Baluwakhani 11 Budhanilkantha, Kathmandu",29400000.0
Land for Sale - Rs 42 Lakh Per Aana,"['land', 'sale', 'r', '42', 'lakh', 'per', 'aana']",land sale r 42 lakh per aana,7,Land,"Nikosera 12 Madhyapur Thimi, Bhaktapur",16800000.0
Land for Sale - Rs 50 Lakh Per Aana,"['land', 'sale', 'r', '50', 'lakh', 'per', 'aana']",land sale r 50 lakh per aana,7,Land,"Kamerotar 11 Madhyapur Thimi, Bhaktapur",20624981.738495253
Land for Sale - Rs 39 Lakh Per Aana,"['land', 'sale', 'r', '39', 'lakh', 'per', 'aana']",land sale r 39 lakh per aana,7,Land,"harisiddhi -1 Lalitpur Metropolis, Lalitpur",18524914.53615778
Land for Sale - Rs 2 Crore 65 Lakh,"['land', 'sale', 'r', 'crore', '65', 'lakh']",land sale r crore 65 lakh,6,Land,"Gothatar 11 Gokarneshwor, Kathmandu",26500000.0
Land for Sale - Rs 3 Crore 30 Lakh,"['land', 'sale', 'r', 'crore', '30', 'lakh']",land sale r crore 30 lakh,6,Land,"Balkot 9 Suryabinayak, Bhaktapur",33000000.0
Land for Sale - Rs 4 Crore 20 Lakh,"['land', 'sale', 'r', 'crore', '20', 'lakh']",land sale r crore 20 lakh,6,Land,"Imadol 11 Mahalaxmi, Lalitpur",42000000.0
Land for Sale - Rs 34 Lakh Per Aana,"['land', 'sale', 'r', '34', 'lakh', 'per', 'aana']",land sale r 34 lakh per aana,7,Land,"Balkot 8 Suryabinayak, Bhaktapur",16149925.49306063
Land for Sale - Rs 45 Lakh Per Aana,"['land', 'sale', 'r', '45', 'lakh', 'per', 'aana']",land sale r 45 lakh per aana,7,Land,"Thimi 5 Madhyapur Thimi, Bhaktapur",14343725.346968591
Land for Sale - Rs 40 Lakh Per Aana,"['land', 'sale', 'r', '40', 'lakh', 'per', 'aana']",land sale r 40 lakh per aana,7,Land,"Harisiddhi 11 Mahalaxmi, Lalitpur",15499897.735573413
Land for Sale - Rs 3 Crore 25 Lakh,"['land', 'sale', 'r', 'crore', '25', 'lakh']",land sale r crore 25 lakh,6,Land,"Pepsicola 11 Kathmandu Metropolis, Kathmandu",32500000.0
Land for Sale - Rs 37 Lakh Per Aana,"['land', 'sale', 'r', '37', 'lakh', 'per', 'aana']",land sale r 37 lakh per aana,7,Land,"Lubhu 12 Mahalaxmi, Lalitpur",14800000.0
Land for Sale - Rs 28 Lakh Per Aana,"['land', 'sale', 'r', '28', 'lakh', 'per', 'aana']",land sale r 28 lakh per aana,7,Land,"Lubhu 11 Mahalaxmi, Lalitpur",89092768.4441198
Land for Sale - Rs 6 Crore,"['land', 'sale', 'r', 'crore']",land sale r crore,4,Land,"Kalanki 14 Kathmandu Metropolis, Kathmandu",60000000.0
Land for Sale - Rs 80 Lakh Per Aana,"['land', 'sale', 'r', '80', 'lakh', 'per', 'aana']",land sale r 80 lakh per aana,7,Land,"Dhumbarahi  Kathmandu Metropolis, Kathmandu",64000000.0
Land for Sale - Rs 29 Lakh Per Aana,"['land', 'sale', 'r', '29', 'lakh', 'per', 'aana']",land sale r 29 lakh per aana,7,Land,"Bhaisepati 25 Lalitpur Metropolis, Lalitpur",14500000.0
Land for Sale - Rs 33 Lakh Per Aana,"['land', 'sale', 'r', '33', 'lakh', 'per', 'aana']",land sale r 33 lakh per aana,7,Land,"Lubhu 3 Mahalaxmi, Lalitpur",9900000.0
Land for Sale - Rs 33 Lakh Per Aana,"['land', 'sale', 'r', '33', 'lakh', 'per', 'aana']",land sale r 33 lakh per aana,7,Land,"Lamatar 11 Mahalaxmi, Lalitpur",10518731.9211103
Land for Sale - Rs 29 Lakh Per Aana,"['land', 'sale', 'r', '29', 'lakh', 'per', 'aana']",land sale r 29 lakh per aana,7,Land,"Lamatar 7 Mahalaxmi, Lalitpur",11418670.562454348
Land for Sale - Rs 40 Lakh Per Aana,"['land', 'sale', 'r', '40', 'lakh', 'per', 'aana']",land sale r 40 lakh per aana,7,Land,"Daksheenbarahi 4 Suryabinayak, Bhaktapur",29999941.563184805
Land for Sale - Rs 35 Lakh Per Aana,"['land', 'sale', 'r', '35', 'lakh', 'per', 'aana']",land sale r 35 lakh per aana,7,Land,"Lubhu 6 Mahalaxmi, Lalitpur",14000000.0
Land for Sale - Rs 4 Crore 10 Lakh,"['land', 'sale', 'r', 'crore', '10', 'lakh']",land sale r crore 10 lakh,6,Land,"Bhaisepati 8 Lalitpur Metropolis, Lalitpur",41000000.0
Land for Sale - Rs 4 Crore 50 Lakh,"['land', 'sale', 'r', 'crore', '50', 'lakh']",land sale r crore 50 lakh,6,Land,"Bhaisepati 9 Lalitpur Metropolis, Lalitpur",45000000.0
Land for Sale - Rs 5 Crore,"['land', 'sale', 'r', 'crore']",land sale r crore,4,Land,"Bhaisepati 11 Lalitpur Metropolis, Lalitpur",50000000.0
Land for Sale - Rs 1 Crore,"['land', 'sale', 'r', 'crore']",land sale r crore,4,Land,"Kamalpokhari Plotting 13 Pokhara Metropolis, Kaski",10000000.0
Land for Sale - Rs 45 Lakh Per Aana,"['land', 'sale', 'r', '45', 'lakh', 'per', 'aana']",land sale r 45 lakh per aana,7,Land,"Imadol 1 Mahalaxmi, Lalitpur",27000000.0
Land for Sale - Rs 35 Lakh Per Aana,"['land', 'sale', 'r', '35', 'lakh', 'per', 'aana']",land sale r 35 lakh per aana,7,Land,"Sanagaun 9 Mahalaxmi, Lalitpur",10500000.0
Land for Sale - Rs 35 Lakh Per Aana,"['land', 'sale', 'r', '35', 'lakh', 'per', 'aana']",land sale r 35 lakh per aana,7,Land,"Balambu 7 Chandragiri, Kathmandu",21000000.0
Land for Sale - Rs 42 Lakh Per Aana,"['land', 'sale', 'r', '42', 'lakh', 'per', 'aana']",land sale r 42 lakh per aana,7,Land,"Setipakha 12 Mahalaxmi, Lalitpur",63000000.0
Land for Sale - Rs 42 Lakh Per Aana,"['land', 'sale', 'r', '42', 'lakh', 'per', 'aana']",land sale r 42 lakh per aana,7,Land,"Setipakha 9 Lalitpur Metropolis, Lalitpur",23100061.358655956
Land for Sale - Rs 52 Lakh Per Aana,"['land', 'sale', 'r', '52', 'lakh', 'per', 'aana']",land sale r 52 lakh per aana,7,Land,"Imadol 8 Mahalaxmi, Lalitpur",41274857.56026296
Land for Sale - Rs 2 Crore 10 Lakh,"['land', 'sale', 'r', 'crore', '10', 'lakh']",land sale r crore 10 lakh,6,Land,"Imadol  Mahalaxmi, Lalitpur",21000000.0
House for Sale - Rs 1 Crore 65 Lakh,"['house', 'sale', 'r', 'crore', '65', 'lakh']",house sale r crore 65 lakh,6,House,"Sinamangal 8 Kathmandu Metropolis, Kathmandu",16500000.0
Land for Sale - Rs 3 Crore 35 Lakh,"['land', 'sale', 'r', 'crore', '35', 'lakh']",land sale r crore 35 lakh,6,Land,"Pepsicola 7 Kathmandu Metropolis, Kathmandu",33500000.0
Land for Sale - Rs 7 Crore 50 Lakh,"['land', 'sale', 'r', 'crore', '50', 'lakh']",land sale r crore 50 lakh,6,Land,"Bhaisepati 11 Lalitpur Metropolis, Lalitpur",75000000.0
Land for Sale - Rs 4 Crore,"['land', 'sale', 'r', 'crore']",land sale r crore,4,Land,"Ganesh Chowk 8 Budhanilkantha, Kathmandu",40000000.0
Land for Sale - Rs 28 Lakh Per Aana,"['land', 'sale', 'r', '28', 'lakh', 'per', 'aana']",land sale r 28 lakh per aana,7,Land,"Changathali 9 Lalitpur Metropolis, Lalitpur",14000000.0
Land for Sale - Rs 1 Crore 17 Lakh Per Aana,"['land', 'sale', 'r', 'crore', '17', 'lakh', 'per', 'aana']",land sale r crore 17 lakh per aana,8,Land,"Siddhipur 8 Mahalaxmi, Lalitpur",32174743.60847334
Land for Sale - Rs 5 Crore 75 Lakh,"['land', 'sale', 'r', 'crore', '75', 'lakh']",land sale r crore 75 lakh,6,Land,"Sital Height 7 Mahalaxmi, Lalitpur",57500000.0
Land for Sale - Rs 3 Crore 35 Lakh,"['land', 'sale', 'r', 'crore', '35', 'lakh']",land sale r crore 35 lakh,6,Land,"Imadol 2 Mahalaxmi, Lalitpur",33500000.0
Land for Sale - Rs 33 Lakh Per Aana,"['land', 'sale', 'r', '33', 'lakh', 'per', 'aana']",land sale r 33 lakh per aana,7,Land,"Sanagaun 7 Mahalaxmi, Lalitpur",14849951.789627464
Land for Sale - Rs 60 Lakh Per Aana,"['land', 'sale', 'r', '60', 'lakh', 'per', 'aana']",land sale r 60 lakh per aana,7,Land,"Dibyashwori Planning 3 Bhaktapur, Bhaktapur",30000000.0
Land for Sale - Rs 42 Lakh Per Aana,"['land', 'sale', 'r', '42', 'lakh', 'per', 'aana']",land sale r 42 lakh per aana,7,Land,"Tikathali 2 Mahalaxmi, Lalitpur",12600000.0
Land for Sale - Rs 50 Lakh Per Aana,"['land', 'sale', 'r', '50', 'lakh', 'per', 'aana']",land sale r 50 lakh per aana,7,Land,"Bojepokhari 9 Mahalaxmi, Lalitpur",35000000.0
Land for Sale - Rs 2 Crore 45 Lakh,"['land', 'sale', 'r', 'crore', '45', 'lakh']",land sale r crore 45 lakh,6,Land,"Sitalheight 12 Mahalaxmi, Lalitpur",24500000.0
Land for Sale - Rs 2 Crore 70 Lakh,"['land', 'sale', 'r', 'crore', '70', 'lakh']",land sale r crore 70 lakh,6,Land,"Imadol 8 Mahalaxmi, Lalitpur",27000000.0
Land for Sale - Rs 3 Crore 10 Lakh,"['land', 'sale', 'r', 'crore', '10', 'lakh']",land sale r crore 10 lakh,6,Land,"Tikathali 12 Mahalaxmi, Lalitpur",31000000.0
Land for Sale - Rs 2 Crore 50 Lakh,"['land', 'sale', 'r', 'crore', '50', 'lakh']",land sale r crore 50 lakh,6,Land,"Imadol 6 Mahalaxmi, Lalitpur",25000000.0
Land for Sale - Rs 75 Lakh Per Aana,"['land', 'sale', 'r', '75', 'lakh', 'per', 'aana']",land sale r 75 lakh per aana,7,Land,"Maharajgunj 2 Kathmandu Metropolis, Kathmandu",105000000.0
Land for Sale - Rs 1 Crore 55 Lakh,"['land', 'sale', 'r', 'crore', '55', 'lakh']",land sale r crore 55 lakh,6,Land,"Siddhipur 7 Lalitpur Metropolis, Lalitpur",15500000.0
Land for Sale - Rs 3 Crore 35 Lakh,"['land', 'sale', 'r', 'crore', '35', 'lakh']",land sale r crore 35 lakh,6,Land,"Imadol 11 Mahalaxmi, Lalitpur",33500000.0
Land for Sale - Rs 3 Crore Per Aana,"['land', 'sale', 'r', 'crore', 'per', 'aana']",land sale r crore per aana,6,Land,"Bagdole  Bagmati, Lalitpur",150000000.0
Land for Sale - Rs 3 Crore,"['land', 'sale', 'r', 'crore']",land sale r crore,4,Land,"Imadol 11 Mahalaxmi, Lalitpur",30000000.0
Land for Sale - Rs 30 Lakh Per Aana,"['land', 'sale', 'r', '30', 'lakh', 'per', 'aana']",land sale r 30 lakh per aana,7,Land,"Kavresthali  9 Tarakeshor, Kathmandu",9374989.043097151
Land for Sale - Rs 39 Lakh Per Aana,"['land', 'sale', 'r', '39', 'lakh', 'per', 'aana']",land sale r 39 lakh per aana,7,Land,"Bhangal  Budhanilkantha, Kathmandu",35100000.0
Land for Sale - Rs 7 Crore,"['land', 'sale', 'r', 'crore']",land sale r crore,4,Land,"Lamachaur 2 Select Municipality, Kaski",70000000.0
Land for Sale - Rs 4 Crore 90 Lakh,"['land', 'sale', 'r', 'crore', '90', 'lakh']",land sale r crore 90 lakh,6,Land,"Chorepatan  17 Pokhara Metropolis, Kaski",49000000.0
Land for Sale - Rs 42 Lakh Per Aana,"['land', 'sale', 'r', '42', 'lakh', 'per', 'aana']",land sale r 42 lakh per aana,7,Land,"Near Baluwakhani  Budhanilkantha, Kathmandu",21000000.0
Land for Sale - Rs 4 Crore 20 Lakh,"['land', 'sale', 'r', 'crore', '20', 'lakh']",land sale r crore 20 lakh,6,Land,"krishi talim kendra  Madhyapur Thimi, Bhaktapur",42000000.0
Land for Sale - Rs 21 Lakh,"['land', 'sale', 'r', '21', 'lakh']",land sale r 21 lakh,5,Land,"https://maps.app.goo.gl/q1DmSRUG4SXPPTpH8  Dangisharan, Dang",2100000.0
Land for Sale - Rs 39 Lakh Per Aana,"['land', 'sale', 'r', '39', 'lakh', 'per', 'aana']",land sale r 39 lakh per aana,7,Land,"Harisiddhi 9 Lalitpur Metropolis, Lalitpur",17549943.024105184
Land for Sale - Rs 36 Lakh Per Aana,"['land', 'sale', 'r', '36', 'lakh', 'per', 'aana']",land sale r 36 lakh per aana,7,Land,"Harisiddhi 7 Lalitpur Metropolis, Lalitpur",14400000.0
Land for Sale - Rs 34 Lakh Per Aana,"['land', 'sale', 'r', '34', 'lakh', 'per', 'aana']",land sale r 34 lakh per aana,7,Land,"Harisiddhi 8 Lalitpur Metropolis, Lalitpur",12537431.701972242
Land for Sale - Rs 30 Lakh Per Aana,"['land', 'sale', 'r', '30', 'lakh', 'per', 'aana']",land sale r 30 lakh per aana,7,Land,"Dhapakhel 11 Lalitpur Metropolis, Lalitpur",9000000.0
Land for Sale - Rs 2 Crore,"['land', 'sale', 'r', 'crore']",land sale r crore,4,Land,"Main road karuna hospital  Budhanilkantha, Kathmandu",20000000.0
Land for Sale - Rs 3 Crore,"['land', 'sale', 'r', 'crore']",land sale r crore,4,Land,"Imadol 11 Lalitpur Metropolis, Lalitpur",30000000.0
Land for Sale - Rs 2 Crore 20 Lakh,"['land', 'sale', 'r', 'crore', '20', 'lakh']",land sale r crore 20 lakh,6,Land,"Lubhu 9 Lalitpur Metropolis, Lalitpur",22000000.0
Land for Sale - Rs 40 Lakh Per Aana,"['land', 'sale', 'r', '40', 'lakh', 'per', 'aana']",land sale r 40 lakh per aana,7,Land,"Salaghari 12 Bhaktapur, Bhaktapur",92000000.0
Land for Sale - Rs 3 Crore 70 Lakh,"['land', 'sale', 'r', 'crore', '70', 'lakh']",land sale r crore 70 lakh,6,Land,"Hattigauda 7 Kathmandu Metropolis, Kathmandu",37000000.0
Land for Sale - Rs 2 Crore 90 Lakh,"['land', 'sale', 'r', 'crore', '90', 'lakh']",land sale r crore 90 lakh,6,Land,"Imadol 10 Lalitpur Metropolis, Lalitpur",29000000.0
Land for Sale - Rs 40 Lakh Per Aana,"['land', 'sale', 'r', '40', 'lakh', 'per', 'aana']",land sale r 40 lakh per aana,7,Land,"Chapali 5 Budhanilkantha, Kathmandu",20000000.0
House for Sale - Rs 4 Crore 90 Lakh,"['house', 'sale', 'r', 'crore', '90', 'lakh']",house sale r crore 90 lakh,6,House,"Dhapakhel  23 Lalitpur Metropolis, Lalitpur",49000000.0
Land for Sale - Rs 9 Lakh 75 Thousand Per Aana,"['land', 'sale', 'r', 'lakh', '75', 'thousand', 'per', 'aana']",land sale r lakh 75 thousand per aana,8,Land,"lele 5 Lalitpur Metropolis, Lalitpur",2925000.0
Land for Sale - Rs 30 Lakh Per Aana,"['land', 'sale', 'r', '30', 'lakh', 'per', 'aana']",land sale r 30 lakh per aana,7,Land,"Ramalio Danda 2 Tokha, Kathmandu",12000000.0
Land for Sale - Rs 65 Lakh Per Aana,"['land', 'sale', 'r', '65', 'lakh', 'per', 'aana']",land sale r 65 lakh per aana,7,Land,"Golfutar 11 Budhanilkantha, Kathmandu",35750094.95982469
Land for Sale - Rs 60 Lakh Per Aana,"['land', 'sale', 'r', '60', 'lakh', 'per', 'aana']",land sale r 60 lakh per aana,7,Land,"Italitar 6 Budhanilkantha, Kathmandu",37499956.172388606
Land for Sale - Rs 45 Lakh Per Aana,"['land', 'sale', 'r', '45', 'lakh', 'per', 'aana']",land sale r 45 lakh per aana,7,Land,"Bhangal 5 Budhanilkantha, Kathmandu",22500000.0
Land for Sale - Rs 6 Crore,"['land', 'sale', 'r', 'crore']",land sale r crore,4,Land,"Thimi Kamerotar 2 Madhyapur Thimi, Bhaktapur",60000000.0
Land for Sale - Rs 2 Crore 70 Lakh,"['land', 'sale', 'r', 'crore', '70', 'lakh']",land sale r crore 70 lakh,6,Land,"Sanagaun 2 Lalitpur Metropolis, Lalitpur",27000000.0
Land for Sale - Rs 30 Lakh Per Aana,"['land', 'sale', 'r', '30', 'lakh', 'per', 'aana']",land sale r 30 lakh per aana,7,Land,"Salaghari Katunje 15 Suryabinayak, Bhaktapur",15000000.0
Land for Sale - Rs 5 Crore 50 Lakh,"['land', 'sale', 'r', 'crore', '50', 'lakh']",land sale r crore 50 lakh,6,Land,"Imadol 10 Lalitpur Metropolis, Lalitpur",55000000.0
Land for Sale - Rs 1 Crore 80 Lakh,"['land', 'sale', 'r', 'crore', '80', 'lakh']",land sale r crore 80 lakh,6,Land,"Dhobighat 7 Lalitpur Metropolis, Lalitpur",18000000.0
Land for Sale - Rs 3 Crore 90 Lakh,"['land', 'sale', 'r', 'crore', '90', 'lakh']",land sale r crore 90 lakh,6,Land,"Chapali 5 Kathmandu Metropolis, Kathmandu",39000000.0
Land for Sale - Rs 45 Lakh Per Aana,"['land', 'sale', 'r', '45', 'lakh', 'per', 'aana']",land sale r 45 lakh per aana,7,Land,"Imadol 2 Lalitpur Metropolis, Lalitpur",17437384.952520087
